timestamp,state,current_angle,current_angular_velocity,raw_angular_velocity,calibration_time_left,queue_index

20877,2,0,0,0.0287611,4.885,4001

20882,2,0,0,0.0302882,4.88,4002

20887,2,0,0,0.0248341,4.875,4003

20892,2,0,0,0.0294156,4.87,4004

20897,2,0,0,0.0248341,4.865,4005

20902,2,0,0,0.0285429,4.86,4006

20907,2,0,0,0.0294156,4.855,4007

20912,2,0,0,0.0272339,4.85,4008

20917,2,0,0,0.0265794,4.845,4009

20922,2,0,0,0.0235251,4.84,4010

20927,2,0,0,0.0335607,4.835,4011

20932,2,0,0,0.0283248,4.83,4012

20937,2,0,0,0.0278884,4.825,4013

20942,2,0,0,0.0267976,4.82,4014

20947,2,0,0,0.0265794,4.815,4015

20952,2,0,0,0.0263613,4.81,4016

20957,2,0,0,0.0281066,4.805,4017

20962,2,0,0,0.0309427,4.8,4018

20967,2,0,0,0.0355242,4.795,4019

20972,2,0,0,0.0259249,4.79,4020

20977,2,0,0,0.0217798,4.785,4021

20982,2,0,0,0.0263613,4.78,4022

20987,2,0,0,0.0265794,4.775,4023

20992,2,0,0,0.0254886,4.77,4024

20997,2,0,0,0.0259249,4.765,4025

21002,2,0,0,0.0252704,4.76,4026

21007,2,0,0,0.0267976,4.755,4027

21012,2,0,0,0.0324699,4.75,4028

21017,2,0,0,0.0270158,4.745,4029

21022,2,0,0,0.0287611,4.74,4030

21027,2,0,0,0.0248341,4.735,4031

21032,2,0,0,0.0283248,4.73,4032

21037,2,0,0,0.0257068,4.725,4033

21042,2,0,0,0.0259249,4.72,4034

21047,2,0,0,0.0252704,4.715,4035

21052,2,0,0,0.0265794,4.71,4036

21057,2,0,0,0.0278884,4.705,4037

21062,2,0,0,0.0263613,4.7,4038

21067,2,0,0,0.0263613,4.695,4039

21072,2,0,0,0.0315972,4.69,4040

21077,2,0,0,0.0298519,4.685,4041

21082,2,0,0,0.0289792,4.68,4042

21087,2,0,0,0.0289792,4.675,4043

21092,2,0,0,0.0287611,4.67,4044

21097,2,0,0,0.0300701,4.665,4045

21102,2,0,0,0.0294156,4.66,4046

21107,2,0,0,0.0283248,4.655,4047

21112,2,0,0,0.0243978,4.65,4048

21117,2,0,0,0.0248341,4.645,4049

21122,2,0,0,0.0274521,4.64,4050

21127,2,0,0,0.0272339,4.635,4051

21132,2,0,0,0.0252704,4.63,4052

21137,2,0,0,0.0285429,4.625,4053

21142,2,0,0,0.0305064,4.62,4054

21147,2,0,0,0.0259249,4.615,4055

21152,2,0,0,0.0300701,4.61,4056

21157,2,0,0,0.0302882,4.605,4057

21162,2,0,0,0.0315972,4.6,4058

21167,2,0,0,0.0254886,4.595,4059

21172,2,0,0,0.0289792,4.59,4060

21177,2,0,0,0.0267976,4.585,4061

21182,2,0,0,0.0272339,4.58,4062

21187,2,0,0,0.0233069,4.575,4063

21192,2,0,0,0.0274521,4.57,4064

21197,2,0,0,0.0289792,4.565,4065

21202,2,0,0,0.0263613,4.56,4066

21207,2,0,0,0.0283248,4.555,4067

21212,2,0,0,0.0235251,4.55,4068

21217,2,0,0,0.0235251,4.545,4069

21222,2,0,0,0.0307246,4.54,4070

21227,2,0,0,0.0265794,4.535,4071

21232,2,0,0,0.0313791,4.53,4072

21237,2,0,0,0.0326881,4.525,4073

21242,2,0,0,0.0289792,4.52,4074

21247,2,0,0,0.0331244,4.515,4075

21252,2,0,0,0.0270158,4.51,4076

21257,2,0,0,0.0300701,4.505,4077

21262,2,0,0,0.0250523,4.5,4078

21267,2,0,0,0.0241796,4.495,4079

21272,2,0,0,0.0287611,4.49,4080

21277,2,0,0,0.0243978,4.485,4081

21282,2,0,0,0.0261431,4.48,4082

21287,2,0,0,0.0302882,4.475,4083

21292,2,0,0,0.0276703,4.47,4084

21297,2,0,0,0.0222161,4.465,4085

21302,2,0,0,0.0252704,4.46,4086

21307,2,0,0,0.0296337,4.455,4087

21312,2,0,0,0.0289792,4.45,4088

21317,2,0,0,0.0270158,4.445,4089

21322,2,0,0,0.0230888,4.44,4090

21327,2,0,0,0.0296337,4.435,4091

21332,2,0,0,0.0291974,4.43,4092

21337,2,0,0,0.0276703,4.425,4093

21342,2,0,0,0.0307246,4.42,4094

21347,2,0,0,0.0300701,4.415,4095

21352,2,0,0,0.0283248,4.41,4096

21357,2,0,0,0.0263613,4.405,4097

21362,2,0,0,0.0296337,4.4,4098

21367,2,0,0,0.0274521,4.395,4099

21372,2,0,0,0.0281066,4.39,4100

21377,2,0,0,0.0287611,4.385,4101

21382,2,0,0,0.0243978,4.38,4102

21387,2,0,0,0.0291974,4.375,4103

21392,2,0,0,0.0305064,4.37,4104

21397,2,0,0,0.0287611,4.365,4105

21402,2,0,0,0.0272339,4.36,4106

21407,2,0,0,0.0228706,4.355,4107

21412,2,0,0,0.0191618,4.35,4108

21417,2,0,0,0.0274521,4.345,4109

21422,2,0,0,0.0257068,4.34,4110

21427,2,0,0,0.0296337,4.335,4111

21432,2,0,0,0.0335607,4.33,4112

21437,2,0,0,0.0285429,4.325,4113

21442,2,0,0,0.0254886,4.32,4114

21447,2,0,0,0.0274521,4.315,4115

21452,2,0,0,0.0294156,4.31,4116

21457,2,0,0,0.0324699,4.305,4117

21462,2,0,0,0.0309427,4.3,4118

21467,2,0,0,0.0252704,4.295,4119

21472,2,0,0,0.0263613,4.29,4120

21477,2,0,0,0.0270158,4.285,4121

21482,2,0,0,0.0278884,4.28,4122

21487,2,0,0,0.0285429,4.275,4123

21492,2,0,0,0.0213434,4.27,4124

21497,2,0,0,0.0283248,4.265,4125

21502,2,0,0,0.0287611,4.26,4126

21507,2,0,0,0.0278884,4.255,4127

21512,2,0,0,0.0243978,4.25,4128

21517,2,0,0,0.0313791,4.245,4129

21522,2,0,0,0.0298519,4.24,4130

21527,2,0,0,0.0252704,4.235,4131

21532,2,0,0,0.0259249,4.23,4132

21537,2,0,0,0.0302882,4.225,4133

21542,2,0,0,0.0254886,4.22,4134

21547,2,0,0,0.0309427,4.215,4135

21552,2,0,0,0.0307246,4.21,4136

21557,2,0,0,0.0342152,4.205,4137

21562,2,0,0,0.0313791,4.2,4138

21567,2,0,0,0.0237433,4.195,4139

21572,2,0,0,0.0276703,4.19,4140

21577,2,0,0,0.0267976,4.185,4141

21582,2,0,0,0.0305064,4.18,4142

21587,2,0,0,0.0294156,4.175,4143

21592,2,0,0,0.0263613,4.17,4144

21597,2,0,0,0.0309427,4.165,4145

21602,2,0,0,0.0320336,4.16,4146

21607,2,0,0,0.0361787,4.155,4147

21612,2,0,0,0.0326881,4.15,4148

21617,2,0,0,0.0305064,4.145,4149

21622,2,0,0,0.0291974,4.14,4150

21627,2,0,0,0.0300701,4.135,4151

21632,2,0,0,0.0283248,4.13,4152

21637,2,0,0,0.0274521,4.125,4153

21642,2,0,0,0.0248341,4.12,4154

21647,2,0,0,0.0250523,4.115,4155

21652,2,0,0,0.0237433,4.11,4156

21657,2,0,0,0.0294156,4.105,4157

21662,2,0,0,0.0265794,4.1,4158

21667,2,0,0,0.0259249,4.095,4159

21672,2,0,0,0.0287611,4.09,4160

21677,2,0,0,0.0315972,4.085,4161

21682,2,0,0,0.0287611,4.08,4162

21687,2,0,0,0.0272339,4.075,4163

21692,2,0,0,0.0228706,4.07,4164

21697,2,0,0,0.0230888,4.065,4165

21702,2,0,0,0.0270158,4.06,4166

21707,2,0,0,0.0270158,4.055,4167

21712,2,0,0,0.0278884,4.05,4168

21717,2,0,0,0.0261431,4.045,4169

21722,2,0,0,0.0305064,4.04,4170

21727,2,0,0,0.0298519,4.035,4171

21732,2,0,0,0.0263613,4.03,4172

21737,2,0,0,0.0263613,4.025,4173

21742,2,0,0,0.0246159,4.02,4174

21747,2,0,0,0.0309427,4.015,4175

21752,2,0,0,0.0315972,4.01,4176

21757,2,0,0,0.0305064,4.005,4177

21762,2,0,0,0.0294156,4,4178

21767,2,0,0,0.0230888,3.995,4179

21772,2,0,0,0.0259249,3.99,4180

21777,2,0,0,0.0296337,3.985,4181

21782,2,0,0,0.0294156,3.98,4182

21787,2,0,0,0.0287611,3.975,4183

21792,2,0,0,0.0350879,3.97,4184

21797,2,0,0,0.0278884,3.965,4185

21802,2,0,0,0.0281066,3.96,4186

21807,2,0,0,0.0313791,3.955,4187

21812,2,0,0,0.0291974,3.95,4188

21817,2,0,0,0.0259249,3.945,4189

21822,2,0,0,0.0265794,3.94,4190

21827,2,0,0,0.0274521,3.935,4191

21832,2,0,0,0.0281066,3.93,4192

21837,2,0,0,0.0248341,3.925,4193

21842,2,0,0,0.0265794,3.92,4194

21847,2,0,0,0.0267976,3.915,4195

21852,2,0,0,0.0241796,3.91,4196

21857,2,0,0,0.0265794,3.905,4197

21862,2,0,0,0.0285429,3.9,4198

21867,2,0,0,0.0259249,3.895,4199

21872,2,0,0,0.0278884,3.89,4200

21877,2,0,0,0.0331244,3.885,4201

21882,2,0,0,0.0300701,3.88,4202

21887,2,0,0,0.0285429,3.875,4203

21892,2,0,0,0.0300701,3.87,4204

21897,2,0,0,0.0309427,3.865,4205

21902,2,0,0,0.0281066,3.86,4206

21907,2,0,0,0.0276703,3.855,4207

21912,2,0,0,0.0233069,3.85,4208

21917,2,0,0,0.0289792,3.845,4209

21922,2,0,0,0.0300701,3.84,4210

21927,2,0,0,0.0237433,3.835,4211

21932,2,0,0,0.0289792,3.83,4212

21937,2,0,0,0.0302882,3.825,4213

21942,2,0,0,0.0283248,3.82,4214

21947,2,0,0,0.0272339,3.815,4215

21952,2,0,0,0.0283248,3.81,4216

21957,2,0,0,0.0250523,3.805,4217

21962,2,0,0,0.0259249,3.8,4218

21967,2,0,0,0.0283248,3.795,4219

21972,2,0,0,0.0331244,3.79,4220

21977,2,0,0,0.0289792,3.785,4221

21982,2,0,0,0.0298519,3.78,4222

21987,2,0,0,0.0276703,3.775,4223

21992,2,0,0,0.0298519,3.77,4224

21997,2,0,0,0.0337789,3.765,4225

22002,2,0,0,0.0285429,3.76,4226

22007,2,0,0,0.0305064,3.755,4227

22012,2,0,0,0.0298519,3.75,4228

22017,2,0,0,0.0287611,3.745,4229

22022,2,0,0,0.0235251,3.74,4230

22027,2,0,0,0.0233069,3.735,4231

22032,2,0,0,0.0246159,3.73,4232

22037,2,0,0,0.0283248,3.725,4233

22042,2,0,0,0.0254886,3.72,4234

22047,2,0,0,0.0300701,3.715,4235

22052,2,0,0,0.0267976,3.71,4236

22057,2,0,0,0.0265794,3.705,4237

22062,2,0,0,0.0302882,3.7,4238

22067,2,0,0,0.0259249,3.695,4239

22072,2,0,0,0.0300701,3.69,4240

22077,2,0,0,0.0289792,3.685,4241

22082,2,0,0,0.0241796,3.68,4242

22087,2,0,0,0.0239614,3.675,4243

22092,2,0,0,0.0239614,3.67,4244

22097,2,0,0,0.0300701,3.665,4245

22102,2,0,0,0.0265794,3.66,4246

22107,2,0,0,0.0239614,3.655,4247

22112,2,0,0,0.0259249,3.65,4248

22117,2,0,0,0.0259249,3.645,4249

22122,2,0,0,0.0259249,3.64,4250

22127,2,0,0,0.0291974,3.635,4251

22132,2,0,0,0.0272339,3.63,4252

22137,2,0,0,0.0243978,3.625,4253

22142,2,0,0,0.0276703,3.62,4254

22147,2,0,0,0.0265794,3.615,4255

22152,2,0,0,0.0259249,3.61,4256

22157,2,0,0,0.0259249,3.605,4257

22162,2,0,0,0.0265794,3.6,4258

22167,2,0,0,0.0252704,3.595,4259

22172,2,0,0,0.0300701,3.59,4260

22177,2,0,0,0.0296337,3.585,4261

22182,2,0,0,0.0276703,3.58,4262

22187,2,0,0,0.0224343,3.575,4263

22192,2,0,0,0.0243978,3.57,4264

22197,2,0,0,0.0265794,3.565,4265

22202,2,0,0,0.0267976,3.56,4266

22207,2,0,0,0.0294156,3.555,4267

22212,2,0,0,0.0254886,3.55,4268

22217,2,0,0,0.0233069,3.545,4269

22222,2,0,0,0.0281066,3.54,4270

22227,2,0,0,0.0300701,3.535,4271

22232,2,0,0,0.0254886,3.53,4272

22237,2,0,0,0.0278884,3.525,4273

22242,2,0,0,0.0254886,3.52,4274

22247,2,0,0,0.0305064,3.515,4275

22252,2,0,0,0.0259249,3.51,4276

22257,2,0,0,0.0274521,3.505,4277

22262,2,0,0,0.0300701,3.5,4278

22267,2,0,0,0.0257068,3.495,4279

22272,2,0,0,0.0307246,3.49,4280

22277,2,0,0,0.0291974,3.485,4281

22282,2,0,0,0.0300701,3.48,4282

22287,2,0,0,0.0265794,3.475,4283

22292,2,0,0,0.0263613,3.47,4284

22297,2,0,0,0.0300701,3.465,4285

22302,2,0,0,0.0309427,3.46,4286

22307,2,0,0,0.0272339,3.455,4287

22312,2,0,0,0.0267976,3.45,4288

22317,2,0,0,0.0291974,3.445,4289

22322,2,0,0,0.0267976,3.44,4290

22327,2,0,0,0.0283248,3.435,4291

22332,2,0,0,0.0265794,3.43,4292

22337,2,0,0,0.0276703,3.425,4293

22342,2,0,0,0.0270158,3.42,4294

22347,2,0,0,0.0257068,3.415,4295

22352,2,0,0,0.0248341,3.41,4296

22357,2,0,0,0.0302882,3.405,4297

22362,2,0,0,0.0285429,3.4,4298

22367,2,0,0,0.0270158,3.395,4299

22372,2,0,0,0.0283248,3.39,4300

22377,2,0,0,0.0263613,3.385,4301

22382,2,0,0,0.0287611,3.38,4302

22387,2,0,0,0.0287611,3.375,4303

22392,2,0,0,0.0246159,3.37,4304

22397,2,0,0,0.0296337,3.365,4305

22402,2,0,0,0.0272339,3.36,4306

22407,2,0,0,0.0287611,3.355,4307

22412,2,0,0,0.0274521,3.35,4308

22417,2,0,0,0.0289792,3.345,4309

22422,2,0,0,0.0326881,3.34,4310

22427,2,0,0,0.0283248,3.335,4311

22432,2,0,0,0.0283248,3.33,4312

22437,2,0,0,0.0289792,3.325,4313

22442,2,0,0,0.0274521,3.32,4314

22447,2,0,0,0.0287611,3.315,4315

22452,2,0,0,0.0250523,3.31,4316

22457,2,0,0,0.0283248,3.305,4317

22462,2,0,0,0.0281066,3.3,4318

22467,2,0,0,0.0252704,3.295,4319

22472,2,0,0,0.0265794,3.29,4320

22477,2,0,0,0.0246159,3.285,4321

22482,2,0,0,0.0243978,3.28,4322

22487,2,0,0,0.0272339,3.275,4323

22492,2,0,0,0.0285429,3.27,4324

22497,2,0,0,0.0252704,3.265,4325

22502,2,0,0,0.0278884,3.26,4326

22507,2,0,0,0.0289792,3.255,4327

22512,2,0,0,0.0296337,3.25,4328

22517,2,0,0,0.0296337,3.245,4329

22522,2,0,0,0.0248341,3.24,4330

22527,2,0,0,0.0261431,3.235,4331

22532,2,0,0,0.0259249,3.23,4332

22537,2,0,0,0.0291974,3.225,4333

22542,2,0,0,0.0278884,3.22,4334

22547,2,0,0,0.0270158,3.215,4335

22552,2,0,0,0.0259249,3.21,4336

22557,2,0,0,0.0276703,3.205,4337

22562,2,0,0,0.0259249,3.2,4338

22567,2,0,0,0.0276703,3.195,4339

22572,2,0,0,0.0285429,3.19,4340

22577,2,0,0,0.0283248,3.185,4341

22582,2,0,0,0.0259249,3.18,4342

22587,2,0,0,0.0298519,3.175,4343

22592,2,0,0,0.0261431,3.17,4344

22597,2,0,0,0.0289792,3.165,4345

22602,2,0,0,0.0274521,3.16,4346

22607,2,0,0,0.0254886,3.155,4347

22612,2,0,0,0.0318154,3.15,4348

22617,2,0,0,0.0300701,3.145,4349

22622,2,0,0,0.0267976,3.14,4350

22627,2,0,0,0.0263613,3.135,4351

22632,2,0,0,0.0324699,3.13,4352

22637,2,0,0,0.0259249,3.125,4353

22642,2,0,0,0.0342152,3.12,4354

22647,2,0,0,0.0335607,3.115,4355

22652,2,0,0,0.0318154,3.11,4356

22657,2,0,0,0.0287611,3.105,4357

22662,2,0,0,0.0278884,3.1,4358

22667,2,0,0,0.0272339,3.095,4359

22672,2,0,0,0.0281066,3.09,4360

22677,2,0,0,0.0315972,3.085,4361

22682,2,0,0,0.0287611,3.08,4362

22687,2,0,0,0.0298519,3.075,4363

22692,2,0,0,0.0259249,3.07,4364

22697,2,0,0,0.0250523,3.065,4365

22702,2,0,0,0.0235251,3.06,4366

22707,2,0,0,0.0272339,3.055,4367

22712,2,0,0,0.0272339,3.05,4368

22717,2,0,0,0.0224343,3.045,4369

22722,2,0,0,0.0219979,3.04,4370

22727,2,0,0,0.0241796,3.035,4371

22732,2,0,0,0.0243978,3.03,4372

22737,2,0,0,0.0307246,3.025,4373

22742,2,0,0,0.0274521,3.02,4374

22747,2,0,0,0.0274521,3.015,4375

22752,2,0,0,0.0333426,3.01,4376

22757,2,0,0,0.0329062,3.005,4377

22762,2,0,0,0.0311609,3,4378

22767,2,0,0,0.0348697,2.995,4379

22772,2,0,0,0.0267976,2.99,4380

22777,2,0,0,0.0246159,2.985,4381

22782,2,0,0,0.0272339,2.98,4382

22787,2,0,0,0.0206889,2.975,4383

22792,2,0,0,0.0254886,2.97,4384

22797,2,0,0,0.0270158,2.965,4385

22802,2,0,0,0.0281066,2.96,4386

22807,2,0,0,0.0252704,2.955,4387

22812,2,0,0,0.0276703,2.95,4388

22817,2,0,0,0.0281066,2.945,4389

22822,2,0,0,0.0241796,2.94,4390

22827,2,0,0,0.0241796,2.935,4391

22832,2,0,0,0.0311609,2.93,4392

22837,2,0,0,0.0241796,2.925,4393

22842,2,0,0,0.0263613,2.92,4394

22847,2,0,0,0.0285429,2.915,4395

22852,2,0,0,0.0296337,2.91,4396

22857,2,0,0,0.0285429,2.905,4397

22862,2,0,0,0.0267976,2.9,4398

22867,2,0,0,0.0281066,2.895,4399

22872,2,0,0,0.0265794,2.89,4400

22877,2,0,0,0.0259249,2.885,4401

22882,2,0,0,0.0272339,2.88,4402

22887,2,0,0,0.0272339,2.875,4403

22892,2,0,0,0.0261431,2.87,4404

22897,2,0,0,0.0300701,2.865,4405

22902,2,0,0,0.0246159,2.86,4406

22907,2,0,0,0.0276703,2.855,4407

22912,2,0,0,0.0259249,2.85,4408

22917,2,0,0,0.0281066,2.845,4409

22922,2,0,0,0.0320336,2.84,4410

22927,2,0,0,0.0250523,2.835,4411

22932,2,0,0,0.0287611,2.83,4412

22937,2,0,0,0.0250523,2.825,4413

22942,2,0,0,0.0283248,2.82,4414

22947,2,0,0,0.0287611,2.815,4415

22952,2,0,0,0.0239614,2.81,4416

22957,2,0,0,0.0248341,2.805,4417

22962,2,0,0,0.0265794,2.8,4418

22967,2,0,0,0.0311609,2.795,4419

22972,2,0,0,0.0241796,2.79,4420

22977,2,0,0,0.0298519,2.785,4421

22982,2,0,0,0.0305064,2.78,4422

22987,2,0,0,0.0270158,2.775,4423

22992,2,0,0,0.0252704,2.77,4424

22997,2,0,0,0.0315972,2.765,4425

23002,2,0,0,0.0300701,2.76,4426

23007,2,0,0,0.0287611,2.755,4427

23012,2,0,0,0.0278884,2.75,4428

23017,2,0,0,0.0265794,2.745,4429

23022,2,0,0,0.0272339,2.74,4430

23027,2,0,0,0.0287611,2.735,4431

23032,2,0,0,0.0259249,2.73,4432

23037,2,0,0,0.0224343,2.725,4433

23042,2,0,0,0.0298519,2.72,4434

23047,2,0,0,0.0291974,2.715,4435

23052,2,0,0,0.0248341,2.71,4436

23057,2,0,0,0.0315972,2.705,4437

23062,2,0,0,0.0235251,2.7,4438

23067,2,0,0,0.0261431,2.695,4439

23072,2,0,0,0.0289792,2.69,4440

23077,2,0,0,0.0296337,2.685,4441

23082,2,0,0,0.0302882,2.68,4442

23087,2,0,0,0.0272339,2.675,4443

23092,2,0,0,0.0296337,2.67,4444

23097,2,0,0,0.0287611,2.665,4445

23102,2,0,0,0.0263613,2.66,4446

23107,2,0,0,0.0259249,2.655,4447

23112,2,0,0,0.0315972,2.65,4448

23117,2,0,0,0.0261431,2.645,4449

23122,2,0,0,0.0246159,2.64,4450

23127,2,0,0,0.0267976,2.635,4451

23132,2,0,0,0.0252704,2.63,4452

23137,2,0,0,0.0239614,2.625,4453

23142,2,0,0,0.0287611,2.62,4454

23147,2,0,0,0.0302882,2.615,4455

23152,2,0,0,0.0259249,2.61,4456

23157,2,0,0,0.0267976,2.605,4457

23162,2,0,0,0.0315972,2.6,4458

23167,2,0,0,0.0294156,2.595,4459

23172,2,0,0,0.0265794,2.59,4460

23177,2,0,0,0.0254886,2.585,4461

23182,2,0,0,0.0278884,2.58,4462

23187,2,0,0,0.0298519,2.575,4463

23192,2,0,0,0.0243978,2.57,4464

23197,2,0,0,0.0302882,2.565,4465

23202,2,0,0,0.0300701,2.56,4466

23207,2,0,0,0.0344334,2.555,4467

23212,2,0,0,0.0226524,2.55,4468

23217,2,0,0,0.0233069,2.545,4469

23222,2,0,0,0.0296337,2.54,4470

23227,2,0,0,0.0252704,2.535,4471

23232,2,0,0,0.0283248,2.53,4472

23237,2,0,0,0.0261431,2.525,4473

23242,2,0,0,0.0270158,2.52,4474

23247,2,0,0,0.0270158,2.515,4475

23252,2,0,0,0.0287611,2.51,4476

23257,2,0,0,0.0287611,2.505,4477

23262,2,0,0,0.0300701,2.5,4478

23267,2,0,0,0.0261431,2.495,4479

23272,2,0,0,0.0281066,2.49,4480

23277,2,0,0,0.0263613,2.485,4481

23282,2,0,0,0.0248341,2.48,4482

23287,2,0,0,0.0267976,2.475,4483

23292,2,0,0,0.0263613,2.47,4484

23297,2,0,0,0.0300701,2.465,4485

23302,2,0,0,0.0274521,2.46,4486

23307,2,0,0,0.0283248,2.455,4487

23312,2,0,0,0.0285429,2.45,4488

23317,2,0,0,0.0233069,2.445,4489

23322,2,0,0,0.0233069,2.44,4490

23327,2,0,0,0.0257068,2.435,4491

23332,2,0,0,0.0298519,2.43,4492

23337,2,0,0,0.0311609,2.425,4493

23342,2,0,0,0.0265794,2.42,4494

23347,2,0,0,0.0287611,2.415,4495

23352,2,0,0,0.0239614,2.41,4496

23357,2,0,0,0.0235251,2.405,4497

23362,2,0,0,0.0267976,2.4,4498

23367,2,0,0,0.0283248,2.395,4499

23372,2,0,0,0.0250523,2.39,4500

23377,2,0,0,0.0235251,2.385,4501

23382,2,0,0,0.0285429,2.38,4502

23387,2,0,0,0.0250523,2.375,4503

23392,2,0,0,0.0298519,2.37,4504

23397,2,0,0,0.0250523,2.365,4505

23402,2,0,0,0.0246159,2.36,4506

23407,2,0,0,0.0331244,2.355,4507

23412,2,0,0,0.0294156,2.35,4508

23417,2,0,0,0.0241796,2.345,4509

23422,2,0,0,0.0283248,2.34,4510

23427,2,0,0,0.0309427,2.335,4511

23432,2,0,0,0.0274521,2.33,4512

23437,2,0,0,0.0305064,2.325,4513

23442,2,0,0,0.0285429,2.32,4514

23447,2,0,0,0.0309427,2.315,4515

23452,2,0,0,0.0300701,2.31,4516

23457,2,0,0,0.0237433,2.305,4517

23462,2,0,0,0.0274521,2.3,4518

23467,2,0,0,0.0278884,2.295,4519

23472,2,0,0,0.0305064,2.29,4520

23477,2,0,0,0.0259249,2.285,4521

23482,2,0,0,0.0230888,2.28,4522

23487,2,0,0,0.0305064,2.275,4523

23492,2,0,0,0.0276703,2.27,4524

23497,2,0,0,0.0246159,2.265,4525

23502,2,0,0,0.0228706,2.26,4526

23507,2,0,0,0.0287611,2.255,4527

23512,2,0,0,0.0265794,2.25,4528

23517,2,0,0,0.0300701,2.245,4529

23522,2,0,0,0.0259249,2.24,4530

23527,2,0,0,0.0283248,2.235,4531

23532,2,0,0,0.0283248,2.23,4532

23537,2,0,0,0.0272339,2.225,4533

23542,2,0,0,0.0239614,2.22,4534

23547,2,0,0,0.0209071,2.215,4535

23552,2,0,0,0.0287611,2.21,4536

23557,2,0,0,0.0267976,2.205,4537

23562,2,0,0,0.0250523,2.2,4538

23567,2,0,0,0.0237433,2.195,4539

23572,2,0,0,0.0291974,2.19,4540

23577,2,0,0,0.0307246,2.185,4541

23582,2,0,0,0.0243978,2.18,4542

23587,2,0,0,0.0233069,2.175,4543

23592,2,0,0,0.0300701,2.17,4544

23597,2,0,0,0.0257068,2.165,4545

23602,2,0,0,0.0294156,2.16,4546

23607,2,0,0,0.0313791,2.155,4547

23612,2,0,0,0.0267976,2.15,4548

23617,2,0,0,0.0289792,2.145,4549

23622,2,0,0,0.0257068,2.14,4550

23627,2,0,0,0.0257068,2.135,4551

23632,2,0,0,0.0248341,2.13,4552

23637,2,0,0,0.0248341,2.125,4553

23642,2,0,0,0.0305064,2.12,4554

23647,2,0,0,0.0300701,2.115,4555

23652,2,0,0,0.0274521,2.11,4556

23657,2,0,0,0.0287611,2.105,4557

23662,2,0,0,0.0274521,2.1,4558

23667,2,0,0,0.0265794,2.095,4559

23672,2,0,0,0.0265794,2.09,4560

23677,2,0,0,0.0281066,2.085,4561

23682,2,0,0,0.0250523,2.08,4562

23687,2,0,0,0.0259249,2.075,4563

23692,2,0,0,0.0315972,2.07,4564

23697,2,0,0,0.0309427,2.065,4565

23702,2,0,0,0.0291974,2.06,4566

23707,2,0,0,0.0298519,2.055,4567

23712,2,0,0,0.0265794,2.05,4568

23717,2,0,0,0.0289792,2.045,4569

23722,2,0,0,0.0311609,2.04,4570

23727,2,0,0,0.0291974,2.035,4571

23732,2,0,0,0.0248341,2.03,4572

23737,2,0,0,0.0285429,2.025,4573

23742,2,0,0,0.0307246,2.02,4574

23747,2,0,0,0.0217798,2.015,4575

23752,2,0,0,0.0263613,2.01,4576

23757,2,0,0,0.0320336,2.005,4577

23762,2,0,0,0.0302882,2,4578

23767,2,0,0,0.0276703,1.995,4579

23772,2,0,0,0.0274521,1.99,4580

23777,2,0,0,0.0261431,1.985,4581

23782,2,0,0,0.0287611,1.98,4582

23787,2,0,0,0.0289792,1.975,4583

23792,2,0,0,0.0302882,1.97,4584

23797,2,0,0,0.0257068,1.965,4585

23802,2,0,0,0.0254886,1.96,4586

23807,2,0,0,0.0296337,1.955,4587

23812,2,0,0,0.0257068,1.95,4588

23817,2,0,0,0.0291974,1.945,4589

23822,2,0,0,0.0318154,1.94,4590

23827,2,0,0,0.0307246,1.935,4591

23832,2,0,0,0.0283248,1.93,4592

23837,2,0,0,0.0243978,1.925,4593

23842,2,0,0,0.0294156,1.92,4594

23847,2,0,0,0.0259249,1.915,4595

23852,2,0,0,0.0276703,1.91,4596

23857,2,0,0,0.0224343,1.905,4597

23862,2,0,0,0.0285429,1.9,4598

23867,2,0,0,0.0228706,1.895,4599

23872,2,0,0,0.0228706,1.89,4600

23877,2,0,0,0.0294156,1.885,4601

23882,2,0,0,0.0259249,1.88,4602

23887,2,0,0,0.0233069,1.875,4603

23892,2,0,0,0.0313791,1.87,4604

23897,2,0,0,0.0259249,1.865,4605

23902,2,0,0,0.0289792,1.86,4606

23907,2,0,0,0.0281066,1.855,4607

