timestamp,mode,battery_voltage,brownout,has_ds_connection,match_time,alliance,driver_station_position,has_fms_connection,is_sys_active,match_type,match_number,queue_index
1803,0,12.6113,0,1,-1,0,2,0,0,0,0,52

1823,0,12.6113,0,1,-1,0,2,0,0,0,0,53

1843,0,12.605,0,1,-1,0,2,0,0,0,0,54

1864,0,12.605,0,1,-1,0,2,0,0,0,0,55

1884,0,12.605,0,1,-1,0,2,0,0,0,0,56

1903,0,12.5988,0,1,-1,0,2,0,0,0,0,57

1924,0,12.6113,0,1,-1,0,2,0,0,0,0,58

1943,0,12.605,0,1,-1,0,2,0,0,0,0,59

1963,0,12.6113,0,1,-1,0,2,0,0,0,0,60

1983,0,12.605,0,1,-1,0,2,0,0,0,0,61

2004,0,12.6176,0,1,-1,0,2,0,0,0,0,62

2024,0,12.5988,0,1,-1,0,2,0,0,0,0,63

2044,0,12.6113,0,1,-1,0,2,0,0,0,0,64

2063,0,12.6239,0,1,-1,0,2,0,0,0,0,65

2083,0,12.6176,0,1,-1,0,2,0,0,0,0,66

2103,0,12.6176,0,1,-1,0,2,0,0,0,0,67

2123,0,12.6113,0,1,-1,0,2,0,0,0,0,68

2143,0,12.605,0,1,-1,0,2,0,0,0,0,69

2163,0,12.6113,0,1,-1,0,2,0,0,0,0,70

2184,0,12.6176,0,1,-1,0,2,0,0,0,0,71

2203,0,12.6239,0,1,-1,0,2,0,0,0,0,72

2224,0,12.6239,0,1,-1,0,2,0,0,0,0,73

2244,0,12.6176,0,1,-1,0,2,0,0,0,0,74

2263,0,12.6113,0,1,-1,0,2,0,0,0,0,75

2284,0,12.6176,0,1,-1,0,2,0,0,0,0,76

2312,0,12.6176,0,1,-1,0,2,0,0,0,0,77

2325,0,12.6176,0,1,-1,0,2,0,0,0,0,78

2344,0,12.6176,0,1,-1,0,2,0,0,0,0,79

2369,0,12.605,0,1,-1,0,2,0,0,0,0,80

2384,0,12.6176,0,1,-1,0,2,0,0,0,0,81

2404,0,12.605,0,1,-1,0,2,0,0,0,0,82

2443,0,12.6176,0,1,-1,0,2,0,0,0,0,83

2464,0,12.6113,0,1,-1,0,2,0,0,0,0,84

2484,0,12.6302,0,1,-1,0,2,0,0,0,0,85

2504,0,12.6113,0,1,-1,0,2,0,0,0,0,86

2524,0,12.605,0,1,-1,0,2,0,0,0,0,87

2544,0,12.6176,0,1,-1,0,2,0,0,0,0,88

2564,0,12.6113,0,1,-1,0,2,0,0,0,0,89

2584,0,12.6302,0,1,-1,0,2,0,0,0,0,90

2604,0,12.6176,0,1,-1,0,2,0,0,0,0,91

2624,0,12.6176,0,1,-1,0,2,0,0,0,0,92

2644,0,12.6113,0,1,-1,0,2,0,0,0,0,93

2664,0,12.605,0,1,-1,0,2,0,0,0,0,94

2684,0,12.6176,0,1,-1,0,2,0,0,0,0,95

2704,0,12.6113,0,1,-1,0,2,0,0,0,0,96

2725,0,12.605,0,1,-1,0,2,0,0,0,0,97

2745,0,12.6176,0,1,-1,0,2,0,0,0,0,98

2765,0,12.6113,0,1,-1,0,2,0,0,0,0,99

2784,0,12.6113,0,1,-1,0,2,0,0,0,0,100

2807,0,12.605,0,1,-1,0,2,0,0,0,0,101

2825,0,12.6113,0,1,-1,0,2,0,0,0,0,102

2844,0,12.605,0,1,-1,0,2,0,0,0,0,103

2864,0,12.605,0,1,-1,0,2,0,0,0,0,104

2884,0,12.6239,0,1,-1,0,2,0,0,0,0,105

2904,0,12.6113,0,1,-1,0,2,0,0,0,0,106

2924,0,12.605,0,1,-1,0,2,0,0,0,0,107

2944,0,12.6176,0,1,-1,0,2,0,0,0,0,108

2964,0,12.6176,0,1,-1,0,2,0,0,0,0,109

2984,0,12.6302,0,1,-1,0,2,0,0,0,0,110

3005,0,12.6113,0,1,-1,0,2,0,0,0,0,111

3028,0,12.6239,0,1,-1,0,2,0,0,0,0,112

3044,0,12.6239,0,1,-1,0,2,0,0,0,0,113

3064,0,12.6176,0,1,-1,0,2,0,0,0,0,114

3084,0,12.6239,0,1,-1,0,2,0,0,0,0,115

3104,0,12.5988,0,1,-1,0,2,0,0,0,0,116

3125,0,12.6176,0,1,-1,0,2,0,0,0,0,117

3144,0,12.605,0,1,-1,0,2,0,0,0,0,118

3168,0,12.6176,0,1,-1,0,2,0,0,0,0,119

3184,0,12.6176,0,1,-1,0,2,0,0,0,0,120

3204,0,12.6113,0,1,-1,0,2,0,0,0,0,121

3224,0,12.605,0,1,-1,0,2,0,0,0,0,122

3244,0,12.5988,0,1,-1,0,2,0,0,0,0,123

3264,0,12.6176,0,1,-1,0,2,0,0,0,0,124

3284,0,12.6113,0,1,-1,0,2,0,0,0,0,125

3304,0,12.6176,0,1,-1,0,2,0,0,0,0,126

3324,0,12.6239,0,1,-1,0,2,0,0,0,0,127

3345,0,12.6239,0,1,-1,0,2,0,0,0,0,128

3364,0,12.6176,0,1,-1,0,2,0,0,0,0,129

3384,0,12.6113,0,1,-1,0,2,0,0,0,0,130

3408,0,12.6239,0,1,-1,0,2,0,0,0,0,131

3424,0,12.6176,0,1,-1,0,2,0,0,0,0,132

3447,0,12.5988,0,1,-1,0,2,0,0,0,0,133

3464,0,12.6302,0,1,-1,0,2,0,0,0,0,134

3484,0,12.605,0,1,-1,0,2,0,0,0,0,135

3504,0,12.6113,0,1,-1,0,2,0,0,0,0,136

3524,0,12.6176,0,1,-1,0,2,0,0,0,0,137

3544,0,12.605,0,1,-1,0,2,0,0,0,0,138

3564,0,12.5988,0,1,-1,0,2,0,0,0,0,139

3584,0,12.6176,0,1,-1,0,2,0,0,0,0,140

3604,0,12.6113,0,1,-1,0,2,0,0,0,0,141

3624,0,12.6113,0,1,-1,0,2,0,0,0,0,142

3644,0,12.605,0,1,-1,0,2,0,0,0,0,143

3664,0,12.6176,0,1,-1,0,2,0,0,0,0,144

3684,0,12.5988,0,1,-1,0,2,0,0,0,0,145

3704,0,12.6113,0,1,-1,0,2,0,0,0,0,146

3727,0,12.6113,0,1,-1,0,2,0,0,0,0,147

3748,0,12.6176,0,1,-1,0,2,0,0,0,0,148

3764,0,12.6239,0,1,-1,0,2,0,0,0,0,149

3784,0,12.6113,0,1,-1,0,2,0,0,0,0,150

3804,0,12.605,0,1,-1,0,2,0,0,0,0,151

3824,0,12.6176,0,1,-1,0,2,0,0,0,0,152

3847,0,12.6239,0,1,-1,0,2,0,0,0,0,153

3864,0,12.6176,0,1,-1,0,2,0,0,0,0,154

3884,0,12.6239,0,1,-1,0,2,0,0,0,0,155

3904,0,12.6176,0,1,-1,0,2,0,0,0,0,156

3924,0,12.6113,0,1,-1,0,2,0,0,0,0,157

3944,0,12.6176,0,1,-1,0,2,0,0,0,0,158

3968,0,12.605,0,1,-1,0,2,0,0,0,0,159

3984,0,12.6113,0,1,-1,0,2,0,0,0,0,160

4004,0,12.605,0,1,-1,0,2,0,0,0,0,161

4024,0,12.605,0,1,-1,0,2,0,0,0,0,162

4044,0,12.605,0,1,-1,0,2,0,0,0,0,163

4067,0,12.5988,0,1,-1,0,2,0,0,0,0,164

4084,0,12.6113,0,1,-1,0,2,0,0,0,0,165

4105,0,12.6113,0,1,-1,0,2,0,0,0,0,166

4124,0,12.6113,0,1,-1,0,2,0,0,0,0,167

4144,0,12.6113,0,1,-1,0,2,0,0,0,0,168

4164,0,12.605,0,1,-1,0,2,0,0,0,0,169

4184,0,12.6113,0,1,-1,0,2,0,0,0,0,170

4205,0,12.6176,0,1,-1,0,2,0,0,0,0,171

4224,0,12.6113,0,1,-1,0,2,0,0,0,0,172

4247,0,12.6113,0,1,-1,0,2,0,0,0,0,173

4265,0,12.6113,0,1,-1,0,2,0,0,0,0,174

4284,0,12.6113,0,1,-1,0,2,0,0,0,0,175

4304,0,12.6176,0,1,-1,0,2,0,0,0,0,176

4324,0,12.6113,0,1,-1,0,2,0,0,0,0,177

4347,0,12.6239,0,1,-1,0,2,0,0,0,0,178

4368,0,12.6113,0,1,-1,0,2,0,0,0,0,179

4384,0,12.6113,0,1,-1,0,2,0,0,0,0,180

4404,0,12.6113,0,1,-1,0,2,0,0,0,0,181

4424,0,12.6176,0,1,-1,0,2,0,0,0,0,182

4444,0,12.5988,0,1,-1,0,2,0,0,0,0,183

4464,0,12.6113,0,1,-1,0,2,0,0,0,0,184

4484,0,12.6113,0,1,-1,0,2,0,0,0,0,185

4504,0,12.5988,0,1,-1,0,2,0,0,0,0,186

4524,0,12.605,0,1,-1,0,2,0,0,0,0,187

4544,0,12.6176,0,1,-1,0,2,0,0,0,0,188

4568,0,12.6113,0,1,-1,0,2,0,0,0,0,189

4587,0,12.6113,0,1,-1,0,2,0,0,0,0,190

4604,0,12.5988,0,1,-1,0,2,0,0,0,0,191

4623,0,12.6176,0,1,-1,0,2,0,0,0,0,192

4644,0,12.6176,0,1,-1,0,2,0,0,0,0,193

4668,0,12.6176,0,1,-1,0,2,0,0,0,0,194

4684,0,12.6239,0,1,-1,0,2,0,0,0,0,195

4704,0,12.6113,0,1,-1,0,2,0,0,0,0,196

4724,0,12.6239,0,1,-1,0,2,0,0,0,0,197

4744,0,12.6113,0,1,-1,0,2,0,0,0,0,198

4764,0,12.6113,0,1,-1,0,2,0,0,0,0,199

4784,0,12.6176,0,1,-1,0,2,0,0,0,0,200

4804,0,12.605,0,1,-1,0,2,0,0,0,0,201

4824,0,12.6113,0,1,-1,0,2,0,0,0,0,202

4844,0,12.6113,0,1,-1,0,2,0,0,0,0,203

4864,0,12.6113,0,1,-1,0,2,0,0,0,0,204

4884,0,12.6113,0,1,-1,0,2,0,0,0,0,205

4904,0,12.5988,0,1,-1,0,2,0,0,0,0,206

4924,0,12.605,0,1,-1,0,2,0,0,0,0,207

4944,0,12.5988,0,1,-1,0,2,0,0,0,0,208

4967,0,12.6176,0,1,-1,0,2,0,0,0,0,209

4984,0,12.6176,0,1,-1,0,2,0,0,0,0,210

5008,0,12.6113,0,1,-1,0,2,0,0,0,0,211

5028,0,12.605,0,1,-1,0,2,0,0,0,0,212

5044,0,12.6113,0,1,-1,0,2,0,0,0,0,213

5064,0,12.6113,0,1,-1,0,2,0,0,0,0,214

5085,0,12.6239,0,1,-1,0,2,0,0,0,0,215

5105,0,12.6302,0,1,-1,0,2,0,0,0,0,216

5124,0,12.6302,0,1,-1,0,2,0,0,0,0,217

5148,0,12.6176,0,1,-1,0,2,0,0,0,0,218

5164,0,12.605,0,1,-1,0,2,0,0,0,0,219

5184,0,12.6113,0,1,-1,0,2,0,0,0,0,220

5207,0,12.6176,0,1,-1,0,2,0,0,0,0,221

5224,0,12.6113,0,1,-1,0,2,0,0,0,0,222

5244,0,12.605,0,1,-1,0,2,0,0,0,0,223

5268,0,12.605,0,1,-1,0,2,0,0,0,0,224

5284,0,12.6113,0,1,-1,0,2,0,0,0,0,225

5307,0,12.6113,0,1,-1,0,2,0,0,0,0,226

5328,0,12.5988,0,1,-1,0,2,0,0,0,0,227

5347,0,12.6113,0,1,-1,0,2,0,0,0,0,228

5364,0,12.6113,0,1,-1,0,2,0,0,0,0,229

5384,0,12.6176,0,1,-1,0,2,0,0,0,0,230

5404,0,12.6113,0,1,-1,0,2,0,0,0,0,231

5424,0,12.6239,0,1,-1,0,2,0,0,0,0,232

5444,0,12.6239,0,1,-1,0,2,0,0,0,0,233

5464,0,12.6176,0,1,-1,0,2,0,0,0,0,234

5484,0,12.6239,0,1,-1,0,2,0,0,0,0,235

5504,0,12.6176,0,1,-1,0,2,0,0,0,0,236

5524,0,12.6113,0,1,-1,0,2,0,0,0,0,237

5548,0,12.6176,0,1,-1,0,2,0,0,0,0,238

5564,0,12.6365,0,1,-1,0,2,0,0,0,0,239

5584,0,12.605,0,1,-1,0,2,0,0,0,0,240

5604,0,12.605,0,1,-1,0,2,0,0,0,0,241

5624,0,12.6113,0,1,-1,0,2,0,0,0,0,242

5644,0,12.6113,0,1,-1,0,2,0,0,0,0,243

5664,0,12.6113,0,1,-1,0,2,0,0,0,0,244

5688,0,12.6176,0,1,-1,0,2,0,0,0,0,245

5707,0,12.6176,0,1,-1,0,2,0,0,0,0,246

5724,0,12.605,0,1,-1,0,2,0,0,0,0,247

5744,0,12.6176,0,1,-1,0,2,0,0,0,0,248

5764,0,12.6113,0,1,-1,0,2,0,0,0,0,249

5784,0,12.6176,0,1,-1,0,2,0,0,0,0,250

5804,0,12.6176,0,1,-1,0,2,0,0,0,0,251

5824,0,12.6113,0,1,-1,0,2,0,0,0,0,252

5844,0,12.6239,0,1,-1,0,2,0,0,0,0,253

5864,0,12.6113,0,1,-1,0,2,0,0,0,0,254

5884,0,12.6302,0,1,-1,0,2,0,0,0,0,255

5904,0,12.6176,0,1,-1,0,2,0,0,0,0,256

5928,0,12.6113,0,1,-1,0,2,0,0,0,0,257

5948,0,12.6176,0,1,-1,0,2,0,0,0,0,258

5964,0,12.6113,0,1,-1,0,2,0,0,0,0,259

5984,0,12.6113,0,1,-1,0,2,0,0,0,0,260

6007,0,12.605,0,1,-1,0,2,0,0,0,0,261

6026,0,12.6113,0,1,-1,0,2,0,0,0,0,262

6044,0,12.6113,0,1,-1,0,2,0,0,0,0,263

6064,0,12.6176,0,1,-1,0,2,0,0,0,0,264

6084,0,12.605,0,1,-1,0,2,0,0,0,0,265

6104,0,12.6113,0,1,-1,0,2,0,0,0,0,266

6128,0,12.6113,0,1,-1,0,2,0,0,0,0,267

6148,0,12.6113,0,1,-1,0,2,0,0,0,0,268

6164,0,12.605,0,1,-1,0,2,0,0,0,0,269

6188,0,12.6176,0,1,-1,0,2,0,0,0,0,270

6204,0,12.6113,0,1,-1,0,2,0,0,0,0,271

6224,0,12.6176,0,1,-1,0,2,0,0,0,0,272

6248,0,12.6239,0,1,-1,0,2,0,0,0,0,273

6264,0,12.6176,0,1,-1,0,2,0,0,0,0,274

6285,0,12.6176,0,1,-1,0,2,0,0,0,0,275

6304,0,12.605,0,1,-1,0,2,0,0,0,0,276

6324,0,12.6176,0,1,-1,0,2,0,0,0,0,277

6344,0,12.6239,0,1,-1,0,2,0,0,0,0,278

6364,0,12.6113,0,1,-1,0,2,0,0,0,0,279

6384,0,12.6113,0,1,-1,0,2,0,0,0,0,280

6407,0,12.6176,0,1,-1,0,2,0,0,0,0,281

6429,0,12.6113,0,1,-1,0,2,0,0,0,0,282

6445,0,12.6113,0,1,-1,0,2,0,0,0,0,283

6468,0,12.5988,0,1,-1,0,2,0,0,0,0,284

6488,0,12.6176,0,1,-1,0,2,0,0,0,0,285

6508,0,12.5988,0,1,-1,0,2,0,0,0,0,286

6528,0,12.6113,0,1,-1,0,2,0,0,0,0,287

6544,0,12.605,0,1,-1,0,2,0,0,0,0,288

6565,0,12.5988,0,1,-1,0,2,0,0,0,0,289

6588,0,12.6113,0,1,-1,0,2,0,0,0,0,290

6608,0,12.6113,0,1,-1,0,2,0,0,0,0,291

6624,0,12.605,0,1,-1,0,2,0,0,0,0,292

6647,0,12.6176,0,1,-1,0,2,0,0,0,0,293

6664,0,12.6302,0,1,-1,0,2,0,0,0,0,294

6684,0,12.6176,0,1,-1,0,2,0,0,0,0,295

6708,0,12.6113,0,1,-1,0,2,0,0,0,0,296

6725,0,12.6176,0,1,-1,0,2,0,0,0,0,297

6748,0,12.6113,0,1,-1,0,2,0,0,0,0,298

6764,0,12.6113,0,1,-1,0,2,0,0,0,0,299

6787,0,12.6176,0,1,-1,0,2,0,0,0,0,300

6805,0,12.6113,0,1,-1,0,2,0,0,0,0,301

6824,0,12.6239,0,1,-1,0,2,0,0,0,0,302

6844,0,12.605,0,1,-1,0,2,0,0,0,0,303

6867,0,12.5988,0,1,-1,0,2,0,0,0,0,304

6884,0,12.5988,0,1,-1,0,2,0,0,0,0,305

6907,0,12.6113,0,1,-1,0,2,0,0,0,0,306

6928,0,12.6239,0,1,-1,0,2,0,0,0,0,307

6944,0,12.5988,0,1,-1,0,2,0,0,0,0,308

6964,0,12.6113,0,1,-1,0,2,0,0,0,0,309

6984,0,12.5988,0,1,-1,0,2,0,0,0,0,310

7004,0,12.6176,0,1,-1,0,2,0,0,0,0,311

7028,0,12.6113,0,1,-1,0,2,0,0,0,0,312

7048,0,12.6176,0,1,-1,0,2,0,0,0,0,313

7064,0,12.6176,0,1,-1,0,2,0,0,0,0,314

7087,0,12.605,0,1,-1,0,2,0,0,0,0,315

7108,0,12.6176,0,1,-1,0,2,0,0,0,0,316

7127,0,12.6176,0,1,-1,0,2,0,0,0,0,317

7144,0,12.6113,0,1,-1,0,2,0,0,0,0,318

7165,0,12.6239,0,1,-1,0,2,0,0,0,0,319

7184,0,12.5988,0,1,-1,0,2,0,0,0,0,320

7208,0,12.6176,0,1,-1,0,2,0,0,0,0,321

7224,0,12.6302,0,1,-1,0,2,0,0,0,0,322

7244,0,12.6176,0,1,-1,0,2,0,0,0,0,323

7264,0,12.605,0,1,-1,0,2,0,0,0,0,324

7284,0,12.6176,0,1,-1,0,2,0,0,0,0,325

7307,0,12.605,0,1,-1,0,2,0,0,0,0,326

7324,0,12.6113,0,1,-1,0,2,0,0,0,0,327

7344,0,12.6113,0,1,-1,0,2,0,0,0,0,328

7368,0,12.5988,0,1,-1,0,2,0,0,0,0,329

7388,0,12.5988,0,1,-1,0,2,0,0,0,0,330

7404,0,12.605,0,1,-1,0,2,0,0,0,0,331

7424,0,12.5988,0,1,-1,0,2,0,0,0,0,332

7444,0,12.6176,0,1,-1,0,2,0,0,0,0,333

7464,0,12.6113,0,1,-1,0,2,0,0,0,0,334

7484,0,12.6176,0,1,-1,0,2,0,0,0,0,335

7504,0,12.6176,0,1,-1,0,2,0,0,0,0,336

7524,0,12.6176,0,1,-1,0,2,0,0,0,0,337

7544,0,12.6239,0,1,-1,0,2,0,0,0,0,338

7564,0,12.6176,0,1,-1,0,2,0,0,0,0,339

7584,0,12.6239,0,1,-1,0,2,0,0,0,0,340

7604,0,12.6239,0,1,-1,0,2,0,0,0,0,341

7624,0,12.5988,0,1,-1,0,2,0,0,0,0,342

7644,0,12.6302,0,1,-1,0,2,0,0,0,0,343

7664,0,12.605,0,1,-1,0,2,0,0,0,0,344

7684,0,12.6113,0,1,-1,0,2,0,0,0,0,345

7704,0,12.6113,0,1,-1,0,2,0,0,0,0,346

7724,0,12.605,0,1,-1,0,2,0,0,0,0,347

7744,0,12.605,0,1,-1,0,2,0,0,0,0,348

7768,0,12.5988,0,1,-1,0,2,0,0,0,0,349

7784,0,12.6113,0,1,-1,0,2,0,0,0,0,350

7804,0,12.5988,0,1,-1,0,2,0,0,0,0,351

7824,0,12.6113,0,1,-1,0,2,0,0,0,0,352

7844,0,12.5925,0,1,-1,0,2,0,0,0,0,353

7864,0,12.5862,0,1,-1,0,2,0,0,0,0,354

7884,0,12.6176,0,1,-1,0,2,0,0,0,0,355

7904,0,12.6239,0,1,-1,0,2,0,0,0,0,356

7927,0,12.6302,0,1,-1,0,2,0,0,0,0,357

7944,0,12.6239,0,1,-1,0,2,0,0,0,0,358

7964,0,12.6176,0,1,-1,0,2,0,0,0,0,359

7984,0,12.6176,0,1,-1,0,2,0,0,0,0,360

8004,0,12.6176,0,1,-1,0,2,0,0,0,0,361

8027,0,12.6239,0,1,-1,0,2,0,0,0,0,362

8044,0,12.6302,0,1,-1,0,2,0,0,0,0,363

8068,0,12.6302,0,1,-1,0,2,0,0,0,0,364

8084,0,12.6113,0,1,-1,0,2,0,0,0,0,365

8104,0,12.5988,0,1,-1,0,2,0,0,0,0,366

8128,0,12.6113,0,1,-1,0,2,0,0,0,0,367

8147,0,12.6113,0,1,-1,0,2,0,0,0,0,368

8167,0,12.6176,0,1,-1,0,2,0,0,0,0,369

8188,0,12.6176,0,1,-1,0,2,0,0,0,0,370

8204,0,12.605,0,1,-1,0,2,0,0,0,0,371

8224,0,12.6239,0,1,-1,0,2,0,0,0,0,372

8247,0,12.6113,0,1,-1,0,2,0,0,0,0,373

8265,0,12.6113,0,1,-1,0,2,0,0,0,0,374

8284,0,12.6239,0,1,-1,0,2,0,0,0,0,375

8304,0,12.6176,0,1,-1,0,2,0,0,0,0,376

8324,0,12.6113,0,1,-1,0,2,0,0,0,0,377

8344,0,12.6113,0,1,-1,0,2,0,0,0,0,378

8364,0,12.6113,0,1,-1,0,2,0,0,0,0,379

8388,0,12.6176,0,1,-1,0,2,0,0,0,0,380

8404,0,12.6176,0,1,-1,0,2,0,0,0,0,381

8428,0,12.6302,0,1,-1,0,2,0,0,0,0,382

8448,0,12.6239,0,1,-1,0,2,0,0,0,0,383

8464,0,12.6302,0,1,-1,0,2,0,0,0,0,384

8488,0,12.6113,0,1,-1,0,2,0,0,0,0,385

8508,0,12.6239,0,1,-1,0,2,0,0,0,0,386

8524,0,12.6176,0,1,-1,0,2,0,0,0,0,387

8547,0,12.6113,0,1,-1,0,2,0,0,0,0,388

8568,0,12.6176,0,1,-1,0,2,0,0,0,0,389

8588,0,12.6113,0,1,-1,0,2,0,0,0,0,390

8604,0,12.6176,0,1,-1,0,2,0,0,0,0,391

8625,0,12.6176,0,1,-1,0,2,0,0,0,0,392

8648,0,12.6239,0,1,-1,0,2,0,0,0,0,393

8668,0,12.6176,0,1,-1,0,2,0,0,0,0,394

8688,0,12.605,0,1,-1,0,2,0,0,0,0,395

8704,0,12.605,0,1,-1,0,2,0,0,0,0,396

8728,0,12.6176,0,1,-1,0,2,0,0,0,0,397

8748,0,12.6239,0,1,-1,0,2,0,0,0,0,398

8767,0,12.6176,0,1,-1,0,2,0,0,0,0,399

8788,0,12.6113,0,1,-1,0,2,0,0,0,0,400

8807,0,12.6239,0,1,-1,0,2,0,0,0,0,401

8828,0,12.6239,0,1,-1,0,2,0,0,0,0,402

8843,0,12.6176,0,1,-1,0,2,0,0,0,0,403

8867,0,12.6239,0,1,-1,0,2,0,0,0,0,404

8887,0,12.6113,0,1,-1,0,2,0,0,0,0,405

8904,0,12.6239,0,1,-1,0,2,0,0,0,0,406

8924,0,12.605,0,1,-1,0,2,0,0,0,0,407

8948,0,12.6239,0,1,-1,0,2,0,0,0,0,408

8965,0,12.6113,0,1,-1,0,2,0,0,0,0,409

8985,0,12.6113,0,1,-1,0,2,0,0,0,0,410

9008,0,12.6113,0,1,-1,0,2,0,0,0,0,411

9024,0,12.6113,0,1,-1,0,2,0,0,0,0,412

9044,0,12.6113,0,1,-1,0,2,0,0,0,0,413

9064,0,12.6176,0,1,-1,0,2,0,0,0,0,414

9085,0,12.6113,0,1,-1,0,2,0,0,0,0,415

9104,0,12.6113,0,1,-1,0,2,0,0,0,0,416

9124,0,12.605,0,1,-1,0,2,0,0,0,0,417

9144,0,12.6239,0,1,-1,0,2,0,0,0,0,418

9164,0,12.6176,0,1,-1,0,2,0,0,0,0,419

9187,0,12.6176,0,1,-1,0,2,0,0,0,0,420

9204,0,12.6176,0,1,-1,0,2,0,0,0,0,421

9224,0,12.6113,0,1,-1,0,2,0,0,0,0,422

9244,0,12.6113,0,1,-1,0,2,0,0,0,0,423

9268,0,12.6176,0,1,-1,0,2,0,0,0,0,424

9287,0,12.6302,0,1,-1,0,2,0,0,0,0,425

9307,0,12.6176,0,1,-1,0,2,0,0,0,0,426

9327,0,12.6239,0,1,-1,0,2,0,0,0,0,427

9348,0,12.6113,0,1,-1,0,2,0,0,0,0,428

9368,0,12.6176,0,1,-1,0,2,0,0,0,0,429

9384,0,12.605,0,1,-1,0,2,0,0,0,0,430

9408,0,12.605,0,1,-1,0,2,0,0,0,0,431

9428,0,12.605,0,1,-1,0,2,0,0,0,0,432

9448,0,12.6113,0,1,-1,0,2,0,0,0,0,433

9468,0,12.605,0,1,-1,0,2,0,0,0,0,434

