timestamp,score_goal,intake_goal,elevator_god_mode_goal,wrist_god_mode_goal,queue_index
32164,0,0,0,0,166

32184,0,0,0,0,167

32204,0,0,0,0,168

32224,0,0,0,0,169

32244,0,0,0,0,170

32264,0,0,0,0,171

32284,0,0,0,0,172

32304,0,0,0,0,173

32324,0,0,0,0,174

32344,0,0,0,0,175

32364,0,0,0,0,176

32384,0,0,0,0,177

32404,0,0,0,0,178

32424,0,0,0,0,179

32444,0,0,0,0,180

32464,0,0,0,0,181

32484,0,0,0,0,182

32504,0,0,0,0,183

32524,0,0,0,0,184

32544,0,0,0,0,185

32564,0,0,0,0,186

32584,0,0,0,0,187

32604,0,0,0,0,188

32624,0,0,0,0,189

32644,0,0,0,0,190

32664,0,0,0,0,191

32684,0,0,0,0,192

32704,0,0,0,0,193

32724,0,0,0,0,194

32744,0,0,0,0,195

32764,0,0,0,0,196

32784,0,0,0,0,197

32804,0,0,0,0,198

32824,0,0,0,0,199

32844,0,0,0,0,200

32864,0,0,0,0,201

32884,0,0,0,0,202

32904,0,0,0,0,203

32924,0,0,0,0,204

32944,0,0,0,0,205

32964,0,0,0,0,206

32984,0,0,0,0,207

33004,0,0,0,0,208

33024,0,0,0,0,209

33044,0,0,0,0,210

33064,0,0,0,0,211

33084,0,0,0,0,212

33104,0,0,0,0,213

33124,0,0,0,0,214

33144,0,0,0,0,215

33164,0,0,0,0,216

33184,0,0,0,0,217

33204,0,0,0,0,218

33224,0,0,0,0,219

33244,0,0,0,0,220

33264,0,0,0,0,221

33284,0,0,0,0,222

33304,0,0,0,0,223

33324,0,0,0,0,224

33344,0,0,0,0,225

33364,0,0,0,0,226

33384,0,0,0,0,227

33404,0,0,0,0,228

33424,0,0,0,0,229

33444,0,0,0,0,230

33464,0,0,0,0,231

33484,0,0,0,0,232

33504,0,0,0,0,233

33524,0,0,0,0,234

33544,0,0,0,0,235

33564,0,0,0,0,236

33584,0,0,0,0,237

33604,0,0,0,0,238

33624,0,0,0,0,239

33644,0,0,0,0,240

33664,0,0,0,0,241

33684,0,0,0,0,242

33704,0,0,0,0,243

33724,0,0,0,0,244

33744,0,0,0,0,245

33764,0,0,0,0,246

33784,0,0,0,0,247

33804,0,0,0,0,248

33824,0,0,0,0,249

33844,0,0,0,0,250

33864,0,0,0,0,251

33884,0,0,0,0,252

33904,0,0,0,0,253

33924,0,0,0,0,254

33944,0,0,0,0,255

33964,0,0,0,0,256

33984,0,0,0,0,257

34004,0,0,0,0,258

34024,0,0,0,0,259

34044,0,0,0,0,260

34064,0,0,0,0,261

34084,0,0,0,0,262

34104,0,0,0,0,263

34124,0,0,0,0,264

34144,0,0,0,0,265

34164,0,0,0,0,266

34184,0,0,0,0,267

34204,0,0,0,0,268

34224,0,0,0,0,269

34244,0,0,0,0,270

34264,0,0,0,0,271

34284,0,0,0,0,272

34304,0,0,0,0,273

34324,0,0,0,0,274

34344,0,0,0,0,275

34364,0,0,0,0,276

34384,0,0,0,0,277

34404,0,0,0,0,278

34424,0,0,0,0,279

34444,0,0,0,0,280

34464,0,0,0,0,281

34484,0,0,0,0,282

34504,0,0,0,0,283

34524,0,0,0,0,284

34544,0,0,0,0,285

34564,0,0,0,0,286

34584,0,0,0,0,287

34604,0,0,0,0,288

34624,0,0,0,0,289

34644,0,0,0,0,290

34664,0,0,0,0,291

34684,0,0,0,0,292

34704,0,0,0,0,293

34724,0,0,0,0,294

34744,0,0,0,0,295

34764,0,0,0,0,296

34784,1,0,0,0,297

34804,1,0,0,0,298

34824,0,0,0,0,299

34844,0,0,0,0,300

34864,0,0,0,0,301

34884,0,0,0,0,302

34904,0,0,0,0,303

34924,0,0,0,0,304

34944,0,0,0,0,305

34964,0,0,0,0,306

34984,0,0,0,0,307

35004,1,0,0,0,308

35024,1,0,0,0,309

35044,0,0,0,0,310

35064,0,0,0,0,311

35084,0,0,0,0,312

35104,0,0,0,0,313

35124,0,0,0,0,314

35144,0,0,0,0,315

35164,0,0,0,0,316

35184,0,0,0,0,317

35204,0,0,0,0,318

35224,0,0,0,0,319

35244,0,0,0,0,320

35264,0,0,0,0,321

35284,0,0,0,0,322

35304,0,0,0,0,323

35324,0,0,0,0,324

35344,0,0,0,0,325

35364,0,0,0,0,326

35384,0,0,0,0,327

35404,0,0,0,0,328

35424,0,0,0,0,329

35444,0,0,0,0,330

35464,0,0,0,0,331

35484,0,0,0,0,332

35504,0,0,0,0,333

35524,0,0,0,0,334

35544,0,0,0,0,335

35564,0,0,0,0,336

35584,0,0,0,0,337

35604,0,0,0,0,338

35624,0,0,0,0,339

35644,0,0,0,0,340

35664,0,0,0,0,341

35684,0,0,0,0,342

35704,0,0,0,0,343

35724,0,0,0,0,344

35744,0,0,0,0,345

35764,0,0,0,0,346

35784,0,0,0,0,347

35804,0,0,0,0,348

35824,0,0,0,0,349

35844,0,0,0,0,350

35864,0,0,0,0,351

35884,0,0,0,0,352

35904,0,0,0,0,353

35924,0,0,0,0,354

35944,0,0,0,0,355

35964,0,0,0,0,356

35984,0,0,0,0,357

36004,0,0,0,0,358

36024,0,0,0,0,359

36044,0,0,0,0,360

36064,0,0,0,0,361

36084,0,0,0,0,362

36104,0,0,0,0,363

36124,0,0,0,0,364

36144,0,0,0,0,365

36164,0,0,0,0,366

36184,0,0,0,0,367

36204,0,0,0,0,368

36224,0,0,0,0,369

36244,0,0,0,0,370

36264,0,0,0,0,371

36284,0,0,0,0,372

36304,0,0,0,0,373

36324,0,0,0,0,374

36344,0,0,0.000651042,0,375

36364,0,0,1.0944,0,376

36384,0,0,3.86003,0,377

36404,0,0,5.87565,0,378

36424,0,0,6,0,379

36444,0,0,6,0,380

36464,0,0,6,0,381

36484,0,0,6,0,382

36504,0,0,6,0,383

36524,0,0,6,0,384

36544,0,0,6,0,385

36564,0,0,6,0,386

36584,0,0,6,0,387

36604,0,0,5.1569,0,388

36624,0,0,3.76042,0,389

36644,0,0,2.11523,0,390

36664,0,0,1.0944,0,391

36684,0,0,0.235026,0,392

36704,0,0,0.000651042,0,393

36724,0,0,0,0,394

36744,0,0,0,0,395

36764,0,0,0,0,396

36784,0,0,0,0,397

36804,0,0,0,0,398

36824,0,0,0,0,399

36844,0,0,0,0,400

36864,0,0,0,0,401

36884,0,0,0.110026,0,402

36904,0,0,1.31836,0,403

36924,0,0,2.42253,0,404

36944,0,0,2.83594,0,405

36964,0,0,2.83594,0,406

36984,0,0,2.83594,0,407

37004,0,0,2.83594,0,408

37024,0,0,2.04167,0,409

37044,0,0,0.84375,0,410

37064,0,0,0.235026,0,411

37084,0,0,0,0,412

37104,0,0,0,0,413

37124,0,0,0,0,414

37144,0,0,0,0,415

37164,0,0,0,0,416

37184,0,0,0,0,417

37204,0,0,0,0,418

37224,0,0,0,0,419

37244,0,0,0,0,420

37264,0,0,0,0,421

37284,0,0,0,0,422

37304,0,0,0,0,423

37324,0,0,0,0,424

37344,0,0,0,0,425

37364,0,0,0,0,426

37384,0,0,0,0,427

37404,0,0,0,0,428

37424,0,0,0,0,429

37444,0,0,0,0,430

37464,0,0,0,0,431

37484,0,0,0,0,432

37504,0,0,-0.687829,0,433

37524,0,0,-4.04939,0,434

37544,0,0,-5.75068,0,435

37564,0,0,-5.75068,0,436

37584,0,0,-5.75068,0,437

37604,0,0,-5.75068,0,438

37624,0,0,-5.75068,0,439

37644,0,0,-5.75068,0,440

37664,0,0,-6,0,441

37684,0,0,-4.47397,0,442

37704,0,0,-0.917643,0,443

37724,0,0,0,0,444

37744,0,0,0,0,445

37764,0,0,0,0,446

37784,0,0,0,0,447

37804,0,0,0,0,448

37824,0,0,0,0,449

37844,0,0,0,0,450

37864,0,0,0,0,451

37884,0,0,0,0,452

37904,0,0,0,0,453

37924,0,0,0,0,454

37944,0,0,0,0,455

37964,0,0,0,0,456

37984,0,0,0,0,457

38004,0,0,0,0,458

38024,0,0,0,0,459

38044,0,0,0,0,460

38064,0,0,0,0,461

38084,0,0,0,0,462

38104,0,0,0,0,463

38124,0,0,0,0,464

38144,0,0,0,0,465

38164,0,0,0,0,466

38184,0,0,0,0,467

38204,0,0,0,0,468

38224,0,0,0,0,469

38244,0,0,0,0,470

38264,0,0,0,0,471

38284,0,0,0,0,472

38304,0,0,0,0,473

38324,0,0,0,0,474

38344,0,0,0,0,475

38364,0,0,0,0,476

38384,0,0,0,0,477

38404,0,0,0,0,478

38424,0,0,0,0,479

38444,0,0,0,0,480

38464,0,0,0,0,481

38484,0,0,0,0,482

38504,0,0,0,0,483

38524,0,0,0,0,484

38544,0,0,0,0,485

38564,0,0,0,0,486

38584,0,0,0,0,487

38604,0,0,0,0,488

38624,0,0,0,0,489

38644,0,0,0,0,490

38664,0,0,0,0,491

38684,0,0,0,0,492

38704,0,0,0,0,493

38724,0,0,0,0.115802,494

38744,0,0,0,0.943022,495

38764,0,0,0,2.89506,496

38784,0,0,0,5.43955,497

38804,0,0,0,8.19952,498

38824,0,0,0,10,499

38844,0,0,0,10,500

38864,0,0,0,10,501

38884,0,0,0,10,502

38904,0,0,0,10,503

38924,0,0,0,10,504

38944,0,0,0,10,505

38964,0,0,0,10,506

38984,0,0,0,10,507

39004,0,0,0,10,508

39024,0,0,0,10,509

39044,0,0,0,10,510

39064,0,0,0,10,511

39084,0,0,0,10,512

39104,0,0,0,10,513

39124,0,0,0,10,514

39144,0,0,0,10,515

39164,0,0,0,10,516

39184,0,0,0,10,517

39204,0,0,0,10,518

39224,0,0,0,10,519

39244,0,0,0,10,520

39264,0,0,0,10,521

39284,0,0,0,10,522

39304,0,0,0,10,523

39324,0,0,0,10,524

39344,0,0,0,10,525

39364,0,0,0,10,526

39384,0,0,0,10,527

39404,0,0,0,10,528

39424,0,0,0,10,529

39444,0,0,0,0,530

39464,0,0,0,0,531

39484,0,0,0,0,532

39504,0,0,0,0,533

39524,0,0,0,0,534

39544,0,0,0,0,535

39564,0,0,0,0,536

39584,0,0,0,0,537

39604,0,0,0,0,538

39624,0,0,0,0,539

39644,0,0,0,0,540

39664,0,0,0,0,541

39684,0,0,0,0,542

39704,0,0,0,0,543

39724,0,0,0,0,544

39744,0,0,0,0,545

39764,0,0,0,0,546

39784,0,0,0,0,547

39804,0,0,0,0,548

39824,0,0,0,0,549

39844,0,0,0,0,550

39864,0,0,0,0,551

39884,0,0,0,0,552

39904,0,0,0,0,553

39924,0,0,0,0,554

39944,0,0,0,0,555

39964,0,0,0,0,556

39984,0,0,0,0,557

40004,0,0,0,0,558

40024,0,0,0,0,559

40044,0,0,0,0,560

40064,0,0,0,0,561

40084,0,0,0,0,562

40104,0,0,0,0,563

40124,0,0,0,0,564

40144,0,0,0,0,565

40164,0,0,0,0,566

40184,0,0,0,0,567

40204,0,0,0,0,568

40224,0,0,0,0,569

40244,0,0,0,0,570

40264,0,0,0,0,571

40284,0,0,0,0,572

40304,0,0,0,0,573

40324,0,0,0,0,574

40344,0,0,0,0,575

40364,0,0,0,0,576

40384,0,0,0,0,577

40404,0,0,0,0,578

40424,0,0,0,0,579

40444,0,0,0,0,580

40464,0,0,0,0,581

40484,0,0,0,0,582

40504,0,0,0,0,583

40524,0,0,0,0,584

40544,0,0,0,0,585

40564,0,0,0,0,586

40584,0,0,0,0,587

40604,0,0,0,0,588

40624,0,0,0,0,589

40644,0,0,0,0,590

40664,0,0,0,0,591

40684,0,0,0,0,592

40704,0,0,0,0,593

40724,0,0,0,0,594

40744,0,0,0,0,595

40764,0,0,0,0,596

40784,0,0,0,0,597

40804,0,0,0,0,598

40824,0,0,0,0,599

40844,0,0,0,0,600

40864,0,0,0,0,601

40884,0,0,0,0,602

40904,0,0,0,0,603

40924,0,0,0,0,604

40944,0,0,0,0,605

40964,0,0,0,0,606

40984,0,0,0,0,607

41004,0,0,0,0,608

41024,0,0,0,0,609

41044,0,0,0,0,610

41064,0,0,0,0,611

41084,0,0,0,0,612

41104,0,0,0,0,613

41124,0,0,0,0,614

41144,0,0,0,0,615

41164,0,0,0,0,616

41184,0,0,0,0,617

41204,0,0,0,0,618

41224,0,0,0,0,619

41244,0,0,0,0,620

41264,0,0,0,0,621

41284,0,0,0,0,622

41304,0,0,0,0,623

41324,0,0,0,0,624

41344,0,0,0,0,625

41364,0,0,0,0,626

41384,0,0,0,0,627

41404,0,0,0,0,628

41424,0,0,0,0,629

41444,0,0,0,0,630

41464,0,0,0,0,631

41484,0,0,0,0,632

41504,0,0,0,0,633

41524,0,0,0,0,634

41544,0,0,0,0,635

41564,0,0,0,0,636

41584,0,0,0,0,637

41604,0,0,0,0,638

41624,0,0,0,0,639

41644,0,0,0,0,640

41664,0,0,0,0,641

41684,0,0,0,0,642

41704,0,0,0,0,643

41724,0,0,0,0,644

41744,0,0,0,0,645

41764,0,0,0,0,646

41784,0,0,0,0,647

41804,0,0,0,0,648

41824,0,0,0,0,649

41844,0,0,0,0,650

41864,0,0,0,0,651

41884,0,0,0,0,652

41904,0,0,0,0,653

41924,0,0,0,0,654

41944,0,0,0,0,655

41964,0,0,0,0,656

41984,0,0,0,0,657

42004,0,0,0,0,658

42024,0,0,0,0,659

42044,0,0,0,0,660

42064,0,0,0,0,661

42084,0,0,0,0,662

42104,0,0,0,0,663

42124,0,0,0,0,664

42144,0,0,0,0,665

42164,0,0,0,0,666

42184,0,0,0,0,667

42204,0,0,0,0,668

42224,0,0,0,0,669

42244,0,0,0,0,670

42264,0,0,0,0,671

42284,0,0,0,0,672

42304,0,0,0,0,673

42324,0,0,0,0,674

42344,0,0,0,0,675

42364,0,0,0,0,676

42384,0,0,0,0,677

42404,0,0,0,0,678

42424,0,0,0,0,679

42444,0,0,0,0,680

42464,0,0,0,0,681

42484,0,0,0,0,682

42504,0,0,0,0,683

42524,0,0,0,0,684

42544,0,0,0,0,685

42564,0,0,0,0,686

42584,0,0,0,0,687

42604,0,0,0,0,688

42624,0,0,0,0,689

42644,0,0,0,0,690

42664,0,0,0,0,691

42684,0,0,0,0,692

42704,0,0,0,0,693

42724,0,0,0,0,694

42744,0,0,0,0,695

42764,0,0,0,0,696

42784,0,0,0,0,697

42804,0,0,0,0,698

42824,0,0,0,0,699

42844,0,0,0,0,700

42864,0,0,0,0,701

42884,0,0,0,0,702

42904,0,0,0,0,703

42924,0,0,0,0,704

42944,0,0,0,0,705

42964,0,0,0,0,706

42984,0,0,0,0,707

43004,0,0,0,0,708

43024,0,0,0,0,709

43044,0,0,0,0,710

43064,0,0,0,0,711

43084,0,0,0,0,712

43104,0,0,0,0,713

43124,0,0,0,0,714

43144,0,0,0,0,715

43164,0,0,0,0,716

43184,0,0,0,0,717

43204,0,0,0,0,718

43224,0,0,0,0,719

43244,0,0,0,0,720

43264,0,0,0,0,721

43284,0,0,0,0,722

43304,0,0,0,0,723

43324,0,0,0,0,724

43344,0,0,0,0,725

43364,0,0,0,0,726

43384,0,0,0,0,727

43404,0,0,0,0,728

43424,0,0,0,0,729

43444,0,0,0,0,730

43464,0,0,0,0,731

43484,0,0,0,0,732

43504,0,0,0,0,733

43524,0,0,0,0,734

43544,0,0,0,0,735

43564,0,0,0,0,736

43584,0,0,0,0,737

43604,0,0,0,0,738

43624,0,0,0,0,739

43644,0,0,0,0,740

43664,0,0,0,0,741

43684,0,0,0,0,742

43704,0,0,0,0,743

43724,0,0,0,0,744

43744,0,0,0,0,745

43764,0,0,0,0,746

43784,0,0,0,0,747

43804,0,0,0,0,748

43824,0,0,0,0,749

43844,0,0,0,0,750

43864,0,0,0,0,751

43884,0,0,0,0,752

43904,0,0,0,0,753

43924,0,0,0,0,754

43944,0,0,0,0,755

43964,0,0,0,0,756

43984,0,0,0,0,757

44004,0,0,0,0,758

44024,0,0,0,0,759

44044,0,0,0,0,760

44064,0,0,0,0,761

44084,0,0,0,0,762

44104,0,0,0,0,763

44124,0,0,0,0,764

44144,0,0,0,0,765

44164,0,0,0,0,766

44184,0,0,0,0,767

44204,0,0,0,0,768

44224,0,0,0,0,769

44244,0,0,0,0,770

44264,0,0,0,0,771

44284,0,0,0,0,772

44304,0,0,0,0,773

44324,0,0,0,0,774

44344,0,0,0,0,775

44364,0,0,0,0,776

44384,0,0,0,0,777

44404,0,0,0,0,778

44424,0,0,0,0,779

44444,0,0,0,0,780

44464,0,0,0,0,781

44484,0,0,0,0,782

44504,0,0,0,0,783

44524,0,0,0,0,784

44544,0,0,0,0,785

44564,0,0,0,0,786

44584,0,0,0,0,787

44604,0,0,0,0,788

44624,0,0,0,0,789

44644,0,0,0,0,790

44664,0,0,0,0,791

44684,0,0,0,0,792

44704,0,0,0,0,793

44724,0,0,0,0,794

44744,0,0,0,0,795

44764,0,0,0,0,796

44784,0,0,0,0,797

44804,0,0,0,0,798

44824,0,0,0,0,799

44844,0,0,0,0,800

44864,0,0,0,0,801

44884,0,0,0,0,802

44904,0,0,0,0,803

44924,0,0,0,0,804

44944,0,0,0,0,805

44964,0,0,0,0,806

44984,0,0,0,0,807

45004,0,0,0,0,808

45024,0,0,0,0,809

45044,0,0,0,0,810

45064,0,0,0,0,811

45084,0,0,0,0,812

45104,0,0,0,0,813

45124,0,0,0,0,814

45144,0,0,0,0,815

45164,0,0,0,0,816

45184,0,0,0,0,817

45204,0,0,0,0,818

45224,0,0,0,0,819

45244,0,0,0,0,820

45264,0,0,0,0,821

45284,0,0,0,0,822

45304,0,0,0,0,823

45324,0,0,0,0,824

45344,0,0,0,0,825

45364,0,0,0,0,826

45384,0,0,0,0,827

45404,0,0,0,0,828

45424,0,0,0,0,829

45444,0,0,0,0,830

45464,0,0,0,0,831

45484,0,0,0,0,832

45504,0,0,0,0,833

45524,0,0,0,0,834

45544,0,0,0,0,835

45564,0,0,0,0,836

45584,0,0,0,0,837

45604,0,0,0,0,838

45624,0,0,0,0,839

45644,0,0,0,0,840

45664,0,0,0,0,841

45684,0,0,0,0,842

45704,0,0,0,0,843

45724,0,0,0,0,844

45744,0,0,0,0,845

45764,0,0,0,0,846

45784,0,0,0,0,847

45804,0,0,0,0,848

45824,0,0,0,0,849

45844,0,0,0,0,850

45864,0,0,0,0,851

45884,0,0,0,0,852

45904,0,0,0,0,853

45924,0,0,0,0,854

45944,0,0,0,0,855

45964,0,0,0,0,856

45984,0,0,0,0,857

46004,0,0,0,0,858

46024,0,0,0,0,859

46044,0,0,0,0,860

46064,0,0,0,0,861

46084,0,0,0,0,862

46104,0,0,0,0,863

46124,0,0,0,0,864

46144,0,0,0,0,865

46164,0,0,0,0,866

46184,0,0,0,0,867

46204,0,0,0,0,868

46224,0,0,0,0,869

46244,0,0,0,0,870

46264,0,0,0,0,871

46284,0,0,0,0,872

46304,0,0,0,0,873

46324,0,0,0,0,874

46344,0,0,0,0,875

46364,0,0,0,0,876

46384,0,0,0,0,877

46404,0,0,0,0,878

46424,0,0,0,0,879

46444,0,0,0,0,880

46464,0,0,0,0,881

46484,0,0,0,0,882

46504,0,0,0,0,883

46524,0,0,0,0,884

46544,0,0,0,0,885

46564,0,0,0,0,886

46584,0,0,0,0,887

46604,0,0,0,0,888

46624,0,0,0,0,889

46644,0,0,0,0,890

46664,0,0,0,0,891

46684,0,0,0,0,892

46704,0,0,0,0,893

46724,0,0,0,0,894

46744,0,0,0,0,895

46764,0,0,0,0,896

46784,0,0,0,0,897

46804,0,0,0,0,898

46824,0,0,0,0,899

46844,0,0,0,0,900

46864,0,0,0,0,901

46884,0,0,0,0,902

46904,0,0,0,0,903

46924,0,0,0,0,904

46944,0,0,0,0,905

46964,0,0,0,0,906

46984,0,0,0,0,907

47004,0,0,0,0,908

47024,0,0,0,0,909

47044,0,0,0,0,910

47064,0,0,0,0,911

47084,0,0,0,0,912

47104,0,0,0,0,913

47124,0,0,0,0,914

47144,0,0,0,0,915

47164,0,0,0,0,916

47184,0,0,0,0,917

47204,0,0,0,0,918

47224,0,0,0,0,919

47244,0,0,0,0,920

47264,0,0,0,0,921

47284,0,0,0,0,922

47304,0,0,0,0,923

47324,0,0,0,0,924

47344,0,0,0,0,925

47364,0,0,0,0,926

47384,0,0,0,0,927

47404,0,0,0,0,928

47424,0,0,0,0,929

47444,0,0,0,0,930

47464,0,0,0,0,931

47484,0,0,0,0,932

47504,0,0,0,0,933

47524,0,0,0,0,934

47544,0,0,0,0,935

47564,0,0,0,0,936

47584,0,0,0,0,937

47604,0,0,0,0,938

47624,0,0,0,0,939

47644,0,0,0,0,940

47664,0,0,0,0,941

47684,0,0,0,0,942

47704,0,0,0,0,943

47724,0,0,0,0,944

47744,0,0,0,0,945

47764,0,0,0,0,946

47784,0,0,0,0,947

47804,0,0,0,0,948

47824,0,0,0,0,949

47844,0,0,0,0,950

47864,0,0,0,0,951

47884,0,0,0,0,952

47904,0,0,0,0,953

47924,0,0,0,0,954

47944,0,0,0,0,955

47964,0,0,0,0,956

47984,0,0,0,0,957

48004,0,0,0,0,958

48024,0,0,0,0,959

48044,0,0,0,0,960

48064,0,0,0,0,961

48084,0,0,0,0,962

48104,0,0,0,0,963

48124,0,0,0,0,964

48144,0,0,0,0,965

48164,0,0,0,0,966

48184,0,0,0,0,967

48204,0,0,0,0,968

48224,0,0,0,0,969

48244,0,0,0,0,970

48264,0,0,0,0,971

48284,0,0,0,0,972

48304,0,0,0,0,973

48324,0,0,0,0,974

48344,0,0,0,0,975

48364,0,0,0,0,976

48384,0,0,0,0,977

48404,0,0,0,0,978

48424,0,0,0,0,979

48444,0,0,0,0,980

48464,0,0,0,0,981

48484,0,0,0,0,982

48504,0,0,0,0,983

48524,0,0,0,0,984

